bio_data,occ_data, MAP_DATA,MAP_NOTES,source_ID,citation (DOI),author,article title,journal title,publication year,adult data,larval site data,IR data,study/sampling design,contact authors,source notes,country,site,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,confidence in georef,GOOD_GUESS,BAD_GUESS,area type,georef source,admin level_1,admin level_2,site notes,insecticide control,control type,ITN use?,control notes,sampling method_1,n_1,sampling method_2,n_2,sampling method_3,n_3,sampling method_4,n_4,n_tot,sampling method notes,binary presence,binary absence,abundance data in a graph,month_st,month_end,year_st,year_end,season (given),season (calc),rainfall/time,season notes ,species,SPECIES1,SPECIES2,species notes,id_1,id_2,roof,walls,house screening,open eaves,cooking,housing notes,common occupation_1,common occupation_2,common occupation_3,outdoor activities at night,sleeping outdoors,outdoor timings/hours,outdoor activities notes,average bedtime,average wake time,time people leave home  in morning,hours spent away from home per day,seasonal labour,community notes,forest,farming,farming notes,livestock_1,livestock_2,livestock_3,livestock_4,livestock notes,local plants,environment notes,sampling (biology)_1,sampling (biology)_2,sampling (biology)_3,sampling (biology)_n,parity (n),parity (total),parity (%),daily survival rate (%),fecundity (mean batch size),gonotrophic cycle (days),biology notes,sampling (infection)_1,sampling (infection)_2,sampling (infection)_3,sampling (infection)_n,SR by dissection (n),SR by dissection (total),SR by dissection (%),SR by CSP (n_pool),SR by CSP (total_pool),SR by CSP(%),SR by Pf (n),SR by Pf (total),SR by P. falciparum,SR by Pv (n),SR by Pv (total),SR by P. vivax,oocyst (n),oocyst (total),oocyst rate (%),EIR,EIR (period),Ext. incubation period (days),infection notes,HBR sampling (indoor),indoor HBR,HBR sampling (outdoor),outdoor HBR,HBR sampling (combined)_1,HBR sampling (combined)_2,HBR sampling (combined)_3,HBR sampling (combined)_n,combined HBR,HBR (unit),ABR sampling_1,ABR sampling_2,ABR sampling_3,ABR sampling_n,ABR,ABR unit,biting rate notes,host sampling (indoor),indoor host (n),indoor host (total),indoor host %,host sampling (outdoor),outdoor host (n),outdoor host (total),outdoor host (%),host sampling (combined)_1,host sampling (combined)_2,host sampling (combined)_3,host sampling (combined)_n,combined host (n),combined host (total),combined host,host (unit),host sampling (other)_1,host sampling (other)_2,host sampling (other)_3,host sampling (other)_n,other host (n),other host (total),host (other),host (other) unit,host notes,biting -  No. of sampling nights (indoors),biting sampling (indoor),indoor biting (n),indoor biting (total),indoor biting data,biting -  No. of sampling nights (outdoors),biting sampling (outdoor),outdoor biting (n),outdoor biting (total),outdoor biting data,indoor/outdoor biting (unit),indoor/outdoor biting notes,biting activity (indoor)  -  No. of sampling nights,18.00-19.00 (in),19.00-20.00 (in),20.00-21.00 (in),21.00-22.00 (in),22.00-23.00 (in),23.00-00.00 (in),00.00-01.00 (in),01.00-02.00 (in),02.00-03.00 (in),03.00-04.00 (in),04.00-05.00 (in),05.00-06.00 (in),18.30-21.30 (in),21.30-00.30 (in),00.30-03.30 (in),03.30-06.30 (in),biting activity (outdoor)  -  No. of sampling nights,18.00-19.00 (out),19.00-20.00 (out),20.00-21.00 (out),21.00-22.00 (out),22.00-23.00 (out),23.00-00.00 (out),00.00-01.00 (out),01.00-02.00 (out),02.00-03.00 (out),03.00-04.00 (out),04.00-05.00 (out),05.00-06.00 (out),18.30-21.30 (out),21.30-00.30 (out),00.30-03.30 (out),03.30-06.30 (out),biting activity (combined)  -  No. of sampling nights,18.00-19.00 (combined),19.00-20.00 (combined),20.00-21.00 (combined),21.00-22.00 (combined),22.00-23.00 (combined),23.00-00.00 (combined),00.00-01.00 (combined),01.00-02.00 (combined),02.00-03.00 (combined),03.00-04.00 (combined),04.00-05.00 (combined),05.00-06.00 (combined),18.30-21.30 (combined),21.30-00.30 (combined),00.30-03.30 (combined),03.30-06.30 (combined),biting notes,resting sampling (indoor),unfed (indoor),fed (indoor),gravid (indoor),total (indoor),resting sampling (outdoor),unfed (outdoor),fed (outdoor),gravid (outdoor),total (outdoor),resting sampling (other),unfed (other),fed (other),gravid (other),total (other),resting (unit),resting notes,larval habitat_1,LH-1_site character,LH-1_turbidity?,LH-1_salinity?,LH-1_vegetation?,LH-1_shade?,LH-1_water current,LH-1_size (diameter/widest point),LH-1_depth,LH-1_permanence,LH-1_other fauna?,LH-1_larval control present?,larval habitat_2,LH-2_site character,LH-2_turbididity?,LH-2_salinity?,LH-2_vegetation?,LH-2_shade?,LH-2_water current,LH-2_size,LH-2_depth,LH-2_permenance,LH-2_other fauna?,LH-2_larval control present?,Larval habitat_3,LH-1_site character_3,LH-3_turbidity?,LH-3_salinity?,LH-3_vegetation?,LH-3_shade?,LH-3_water current,LH-3_size,LH-3_depth,LH-3_other fauna?,LH-3_larval control present?,larval notes,data abstracted by,data checked by,final check
0,1,yes,"Other anophelines accounting for only 2% of total collections were An. kondori, An. triannulatus, An. evansae, An. deaneorum, An. peryassui, An. rangeli & An. braziliensis.",4527,,Cruz,,,2008,yes,,,,,,Brazil,Porto Velho sampling sites (along Madeira River),-8.8,-63.933,,,,,,,,,,,,,,,,no,no,large polygon,*encarta,Rondonia state,Porto Velho,"Not Listed- 21 collection sites on both sides of the Madeira River, along a 260 km stretch between Santa Antonio (-8.8063, -63.9440) paper and Abena District (-9.6983, -65.3718). So, it’s a wide area. We don't know the exact sq. km it covers to classify it as a polygon, it's more correct to call is a wide area and not a point, because a river can't be a point. Used the coords of the two points to show the beginning and ending point of the study area. In encarta the point/limits/boundaries are quite clear and there is no need to define then further i.e. adding extra LL.    (Sampling area is 260km long, so is not a wide area. Have used encarta coords for Santo Antonio (-8.8, -63.933) which match closely to coords in paper (-8.8063, -63.9441). Coords for Abuna are -9.715, -65.371 in encarta, but since the paper says the study went up to Abuna district, and I can't find a map of the district, I've used coords in paper (-9.6984, -65.3718). Need to contact authors, as there are 21 potential sampling sites, and the data as we have it is unusable (EH))",n.a.,,,,HLC - in,,HLC - out,,,,,,,,,,,7,12,2004,2004,,,,,,albitarsis,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4527,,Cruz,,,2008,yes,,,,,,Brazil,Porto Velho sampling sites (along Madeira River),-8.8,-63.933,,,,,,,,,,,,,,,,,,,,,,,n.a.,,,,HLC - in,,HLC - out,,,,,,,,,,,7,12,2004,2004,,,,,,darlingi,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,"(Also found An. hyrcanus. An. hyrcanus also found at Chapaev (1241706655; 38.429705, 68.156379), Nouraosty (-517054309; 38.414708, 68.121056),  and Lohuti (-1615708864; 38.423992, 68.115167). Site names are from Site IDs, not the paper, but can tell from map in paper and google earth that they are the same sites. (EH))",4528,,Matthys,,,2008,yes,,,,,,Tajikistan,Shark,,,,,,,,,,,,,,,,,,no,no,point,combination,,,"(Site ID coords (38.426853, 68.156379) come from google earth, with which the aerial photo from the paper can be matched up. Name of Shark given in site ID, not the paper (EH))",n.a.,,,,Larvae,,,,,,,,,,,,,8,9,2007,2007,,,,,,superpictus,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,"(Also found An. claviger. An. claviger also found in Chapaev (1241706655; 38.429705, 68.179665). Site name is from Site ID, not the paper, but can tell from map in paper and google earth that it is the same sites. (EH))",4528,,Matthys,,,2008,yes,,,,,,Tajikistan,Natural Creek,38.418413,68.170373,,,,,,,,,,,,,,,,no,no,point,combination,,,"(coords are from google earth, when matched up with aerial photo in paper (EH))",n.a.,,,,Larvae,,,,,,,,,,,,,8,9,2007,2007,,,,,,superpictus,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,(Also found An. hyrcanus. (EH)),4528,,Matthys,,,2008,yes,,,,,,Tajikistan,Rice Paddy,38.397995,68.083792,,,,,,,,,,,,,,,,no,no,point,combination,,,"(coords are from google earth, when matched up with aerial photo in paper (EH))",n.a.,,,,Larvae,,,,,,,,,,,,,8,9,2007,2007,,,,,,superpictus,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,Other anophelines found An. peditaeniatus and An. tellatus ,4529,,Tuetun,,,2008,yes,,,,,,Thailand,Nong Chom Subdistrict,18.8535,99.0141,,,,,,,,,,,,,,,,no,no,point,webdb,Chiang Mai,San Sai district,"Not Listed-Site is a suburban area & subdisdrict. Coords from google earth, checked coords in encarta and they fall in the correct place.",n.a.,,,,HLC,,,,,,,,,,,,,9,11,2005,2005,,,,,,barbirostris,n.a.,,morph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,No Vector data. ,4530,,MOH Ethiopia,,,2008,no,,,,,,Thailand,Nong Chom Subdistrict,18.8535,99.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,Mosquito collection were conducted in two periods; before nets (Oct. 2000-Sept 2001) and after distribution (Oct 2001-June 2003). (these study villages were given no nets (EH)),4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,no,no,small polygon,combination,Orissa State,Malkangiri district,"Not Listed- Used map in article and encarta to estimate the site location, and plotted it in encarta. Wide area because the studies were done in groups of 3 villages. Used coords for each of the villages in sequence to represent the study area. (coords for Rauligunda are 18.531, 82.282; Majtigunda = 18.483, 82.247; Rengamguda = 18.278, 82.125 (EH))",no,na,,,HRI ,,,,,,,,,,,,,10,6,2000,2003,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,Mosquito collection were conducted in two periods; before nets (Oct. 2000-Sept 2001) and after distribution (Oct 2001-June 2003).,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,10,6,2000,2003,,,,,,fluviatilis,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,"(monthly vector presence in each of the village sets is shown in figure 2. When very low densities of vectors were caught it became difficult to distinguish between presence and absence, so no zero values have been given, and only months where presence is certain are recorded. Could contact authors for more definitive data (EH))",4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,2,2,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,3,3,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,4,4,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,5,5,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,6,6,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,7,7,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,8,8,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,9,9,2001,2001,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,1,1,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,3,3,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,4,4,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,5,5,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,6,6,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,7,7,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,8,8,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,9,9,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,10,10,2002,2002,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,yes,,4531,,Sahu,,,2008,yes,,,,,,India,"Rauligunda, Majtigunda & Rengamguda villages",18.483,82.247,18.278,82.125,,,,,,,,,,,,,,,,,,,,,no,na,,,HRI ,,,,,,,,,,,,,2,2,2003,2003,,,,,,culicifacies,n.a.,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
